question,answer,label
Which coutry does your father live in? China or America?,China.,0
is anarchism very popular in China in the 19st century?,"Yes, Because of the May 4th movement and the spread of the New Culture Movement.",0
Name a way that japanese macaque can use their legs to walk?,"Like human, the leg that leaves the ground swings forward from the hip.",0
What kind of creatures are mushrooms?,Fungi.,0
How long can a dog swim in the pool?,It depends on the physical strength of each dog.,0
What is the name of the US representative to the UN in 2022?,Linda Thomas-Greenfield.,0
Where do veterinarians often work?,They usually work in hospitals and clinics to take care of animals.,0
Where can we fix our cellphone in 2000?,We can turn to the manufacturer for help.,0
Why are rats light?,Because they are physically small.,0
What kind of plants do bananas belong to?,Bananas are plants of the genus Musa.,0
Why can water vapor be turned into water by condensation?,Because air is cooler at higher altitude in the troposphere. So water vapor cools as it rises high in the atmosphere and transforms into water droplets by condensation.,0
What kind of plants does the eggplant belong to?,The eggplant belongs to the Solanum genus.,0
What insects do spiders eat?,"Spiders feed on footed insects, such as butterflies, damselflies, mosquitoes and bees.",0
List two local cities and towns in Algeria.,Boumerd闁绘氨骞 and Oran.,0
How can the mom feed her baby?,By the milk.,0
What colour powder is produced when wood is burned?,After burning the wood carbon dioxide gas is produced and some grey-black powder impurities are produced.,0
Name a mammal that lives in the sea.,Dolphin.,0
How many mouths does an earthworm have?,One.,0
Where do swots buy books?,They can go to bookstores to buy different books.,0
when we get the influenza Should we be treated in time?,"Yes, timely treatment of influenza can help us recover as soon as possible.",0
"Which one is mollusc, snail or whale?",Snail.,0
What kind of cola does Americans like to drink?,Coca cola.,0
What type of animals are herbivores?,"A lot of animals are herbivores, such as hummingbird. It usually feed on the nectar of these plants.",0
What is a general person's eyesight?,Usually 1.0 and above.,0
"When I have an itch hand, Why I need to go hospital to do ttreatment?","Not necessary, you also can buy some medicine from pharmacy.",0
name two kind of clothes belong to cap,peaked cap and formal hat,0
"If a fish goesn't have fins,what will happen to the fish?",The fish will not be able to maintain their balance and swim.,0
Where can I buy a breast pump? Mother and baby shops or toy shops?,Breast pumps can be bought in mother and baby shops.,0
What kind of animals does the eland belong to?,It belongs to Bovidae.,0
How many students are there in Zhengzhou University.,Tens of thousands of.,0
Why were there no spacecrafts in ancient China?,Because the level of technology is not advanced enough.,0
Why can blood flow?,Because it's liquid.,0
Is the black soot harmful to humans when the carbon is burnt?,"Yes, the black soot is harmful to humans when the carbon is burnt.",0
Will your classmates bless you if you get married in college,Yes,0
How does anger make us violent and irritable?,"Anger is an emotional state that varies from mild irritation to intense anger, when it occurs, we may feel different state of anger.",0
List two islands located in China.,Taiwan and Hainan.,0
What chemical elements does amimals' cell membrane contain?,"Carbon, hydrogen, oxygen, nitrogen and phosphorus.",0
"If we catch a cold, what should we do?",Drink medicine and take a rest.,0
How many keys are there in a piano's keyboard?,Usually 88.,0
Why is it that money can't buy any product?,"Because the sale is between two parties, as soon as one of them does not agree, the sale ceases to exist.",0
Name three kinds of diseases that an ill person may have.,"Diabetes, cardiac diseases and obesity.",0
Why sable wearers should not be exposed to acid?,Because acid can corrode sable.,0
How can a man breathe in the water?,Use oxygen cylinder.,0
When is the best time to plant a tree?,Early spring.,0
Why birds find it easier to find water in moist climate?,Because there will be more rain in moust climate.,0
What type of animal is a cat?,The cat is a species of small carnivorous mammal.,0
list two kind of cancer can be cured,cervical carcinoma and breast cancer could be cured in the early period,0
Why can cactus grow in the desert?,"Because the cactus has a well-developed root system, it can reach the deep layers of the soil and obtain water.",0
How can we find a best friend in real life?,Find someone who can echo with your view.,0
How many eyes does a dog have?,Two.,0
Why is it hot to wear a sweater in summer?,"Because sweaters have good thermal properties and because the temperatures are higher in summer, it can be hot to wear them.",0
How can we check the brain of a human?,We can get a CT of a human's brain.,0
Why is growing trees good to environment?,Because trees can produce oxygen and provide home for animals.,0
Where is St Paul's Cathedral located in Europe?,In the UK.,0
Is jasmine a fragrant plant?,"Yes, usually they have fragrance and can attract many people.",0
What chemical element does carbon belong to?,Carbon is a nonmetallic element.,0
Which is sense organ? Hand or stomach?,Hand.,0
Do clippers move faster than canoes in the water?,"Yes, because clippers are usually equipped with strong engines.",0
Name a method that a TV can run without electricty?,A UPS or uninterruptible power supply is an emergency power source that you can use if you don't have a battery or a solar panel to power your TV.,0
Why are the gears round?,"This is because the distance between any point on the circumference of the circle and the centre of the circle is fixed. This is why it is possible to transmit power smoothly, uniformly and continuously during rotation.",0
What's the color of Europeans of hair? Brown or faxen?,"Beside those two, also  blonde or red.",0
Are saltwater crocodiles the biggest among all carnivores?,Yes. These ferocious killers can grow up to 23 feet in length and weigh more than a ton.,0
How will they work if we inject vaccines into our bodies?,They will bring antibodies and help with our immune system.,0
Why can fish take in oxygen from water?,Because fish has gills.,0
How to take journeys to Japen?,We can go to Japan by plane or boat.,0
Which one is coniferous tree? Korean pine or elm?,Korean pine is coniferous tree.,0
"What kind of attribute does bear belong to, animal or plant?",Bear belongs to animal.,0
Why is smoking bad to lungs?,Because nicotine in cigarettes is harmful to lungs.,0
Who invented alternating current?,Nikola Tesla,0
"If I'm going to the beach, should I bring a swimming costume or sunglasses?",They are all you need to bring.,0
Why glass windows have smooth surfaces?,It is the result of the combined effect of gravity and surface tension of the liquid.,0
how can we see darkness,"if our eyes can feel, we see the darkness",0
Can a boy complete Super Mario a game competition?,"maybe, if he is good at playing video games.",0
Which food is bread? Coconut bread or noodles?,Coconut bread is a kind of bread.,0
What kind of animals can creep?,Earthworms are one of the animals that can creep.,0
Name the hands on a clock.,"There are 3 hands on a clock and their names are hour hand, minute hand, and second hand.",0
"In the Monkey King Story, how did Monkey king fight with Ox Monster?",By wisdom and magic power.,0
"In which place have you seen cod, the Sahara desert or the Atlantic?",In the Atlantic.,0
List a software that is developed by Bill Gates.,Windows xp.,0
How do I breathe air using my mouth?,Open your mouth.,0
List two kinds of larger mammals in the mammal family.,Hippo and blue whale.,0
"If a man does proper exercise a day, why he is getting healthier?",Doing exercise can help build a healthy body.,0
"List how long cigarette smell last please in a well-ventilated room, is it 3 or 5 hours?","Both. A few hours after the cigarette is extinguished, depending on the size of the room.",0
How many years does it take to be a hydrologist,"To become certified, you will need a bachelor's degree and five years of work experience, a master's degree and four years of experience, or a doctorate degree and three years of experience.",0
What do bishops usually do in churches they are responsible for?,They usually supervised other clergies.,0
Why all the people live on the ground?,"Earth has gravity, we can't live in the sky or under the sea.",0
When can apple trees produce apples?,Usually in autumn,0
Can I hire akiller to kill someone?,"No,it is illicit.",0
How does water extinguish fires?,"Water in contact with fire absorbs a large amount of heat from the fire, causing the temperature of the burning material to drop below the ignition point and extinguish it.",0
What kind of textile material can be worn?,Almost all textile materials can be worn after processing properly.,0
Where in North America is America located?,America lies in the middle of North America.,0
Why anarchist can speak?,Because they have mouth.,0
"Which island is bigger, Greenland or Honshu?",Greenland.,0
Do duckweeds grow quickly in the water?,"Yes, duckweeds grow quickly and produce new offshoots rapidly, especially in the water that is rich in nutrients.",0
Where do smoker smoke?,In their home or smoking area.,0
When can most flowers blossom?,In the spring.,0
How do frogs breed in water?,"They will lay eggs in the water, which will produce tadpoles and turn into frogs.",0
How can a student deal with math problem?,The student can ask advice from teacher or parents.,0
When a bird can fly?,Fledglings usually begin trying to fly when the birds are about two weeks old,0
What's is the number of the computer users in the world?,About 4.66 billion computer users.,0
How shellfish produce pearls,"if a small stone go inside their shell, it will become pearl.",0
What kind of food does a monkey like to eat if it is in a restaurant?,Bananas,0
"If people want to go to Africa, how can they get a flight ticket?",People can buy a flight ticket online.,0
"Which one can eat meat, robots or human?",Human can eat meat.,0
How many legs does tripod have? three or six?,Tripod have three legs which provides good stability.,0
How long is the coastline of China?,Eighteen thousand and four hundred kilometers.,0
Which one is the right behave in the theatre? Watching the show attentively or disrupt the show?,You can watch the show carefully.,0
How about watching movie on TV?,Great idea!,0
Why can a fish breathe in the ocean?,Because it has gills.,0
Which adjunct of the TV is the monitor?,In the screen.,0
"Which one lives in the rainforest, boa or penguin?",Some kinds of boa live in the forest and penguine lives in the ice field.,0
How many eggs could a duck lay at a time?,About one or two.,0
"If I want to see a turkey vulture, where can I find one?",Beijing Zoo might have.,0
Where in New England does the pilot whales live?,Pilot whales live far offshore in New England.,0
How cancer cells kill people?,Cancer cells multiply rapidly and rob the body of nutrients,0
"Which one is a burrow, a bird nest or a mouse hole?",A mouse hole is a kind of burrow.,0
"If we should drink more water, then how often throughout the day?",You've probably heard the advice to drink eight glasses of water a day.,0
"Why is yeast more likely to grow in a moist, sugary environment that is acidic?","Because yeast must have water to survive, the optimum growth environment PH value is 4.5~5.0, in addition, yeast is part-time anaerobic bacteria, in the presence of oxygen, it decomposes sugar into carbon dioxide and water and yeast growth is faster.",0
What color is the toilets' ceiling?,Usually white.,0
Why looking directly at a far place can relax our eyes,because the muscle around our eyes is relax when we looking at a far place,0
How does a computer perform binary operations?,"They only understand two states: on and off. To perform calculations in binary, they use what闂佺偨鍎查悰 called a transistor. The transistor only allows the source current to flow through it to the drain if there is current across the gate.",0
What kind of animal is cat?,Felid.,0
"Which one belongs to cetacean, walrus or dolphin.",Dolphins belong to cetacean.,0
How much abalone are gotten by people?,A lot.,0
Is vacation a relaxing period for human beings?,"Yes, of course, everyone hopes to have a vacation.",0
What would happen if spaceship can fly at the speed of light?,The time in the spaceship would stop then.,0
"Which one is clothing, jacket or cabbage?",Jacket.,0
"If I want to visit a corn farm, which part of the city in Beijing should I go?","Outside the north sixth ring road of Beijing, you will see the corn farm.",0
Why should we play football?,Because it can do good to our health.,0
What is the corporation tax in China?,About 25%.,0
How long will it take to go to Brazil from Beijing by airplane?,More than 20 hours.,0
Why does concentrated sulphuric acid dehydrate sucrose?,"Because sucrose is an organic substance containing the elements hydrogen and oxygen, it is dehydrated to produce black charcoal, a process known as charring.",0
What colour is the fur of a panda?,Black and white.,0
What kind of plants help digestion?,Rosemary and parsley.,0
Can you tell me which country is the smallest country in the world?,The smallest country in the world is Vatican City,0
How many insects with three pairs of legs do you see?,"There are three insects with three pairs of legs including a butterfly, a bee and a beetle.",0
Is chameleon's tongue longer than toad's?,"Yes, an adult chameleon have a tongue up to 110 centimeters, while toads can only have a tongue up to 6 centimeters.",0
How many wheels does a car have nowadays?,Four.,0
Are human drivers smarter than monkeys drivers?,Yes.,0
How do humen wear clothes?,Reproduction of trees is mainly through sexual and asexual reproduction.,0
Why do cows like to eat grass?,Because cows are herbivores.,0
Arrange 1 to 5 in order from largest to smallest.,"They are in descending order: 5,4,3,2,1.",0
Which one is the right way to make raisins by using grapes? dry or wet them?,Dry them in the sun.,0
Name the number of the countries in Africa.,"There are 54 countries in Africa today, according to the United Nations.",0
how can heat food by microwave,Usually we just need put the food in it and make it start,0
Does the root of ginkgo usually grow more deeply than that of rose?,"Yes, ginkgo is belong to deep-rooted plant that grows its root deep into soil to find water, while rose is belong to shallow-rooted plant.",0
Is Lake Superior the largest body of freshwater in the world?,"Yes, it is.",0
Why vegetarians also get cancer?,"Vegetarians have fewer cancers, but higher risk of colorectal cancer",0
"Which one is an animal, the stone or that cat?",The cat.,0
How can limestone be used to make carbon dixoide?,By chemical reaction.,0
What kind of metals can flow in the room temperature?,Mercury can flow in the room temperature.,0
How long has Japan become a developed country,about 40 years,0
Name the frequency for a shark to eat.,Sharks eat every two or three days.,0
What kind of music do you like to hear?,Rock.,0
List the name of the first month of a year?,It is called January.,0
List one kind of creature that has cell structure.,Eucaryon.,0
Name a sausage with a salty taste.,Pickled sausages are salty.,0
Which mountain did Ming Dynasty built the Great Wall?,The Great Wall of China passes through Jundu Mountains with famous sections as Badaling.,0
Which one is the right length for the fish to live in fire? 1 hour or few seconds?,Fish will die after few seconds in fire.,0
"If we want to catch a blue whale in the sea, what should we bring?",We can bring a large piece of net and some heavy machinery tools to drag it up.,0
List two kinds of food that rabbits like to eat.,"Carrot, cabbage.",0
How long is hurricane season in Texas?,The hurricane season in Texas runs June to November and peaks in early to mid September.,0
Why the cluster headaches can't be cured?,"We can't figure out the reason why the cluster headache happend now, let alone cure it.",0
How can we avoid cancer?,"Stay healthy, eat more vegetables.",0
How can a smart phone work?,"First of all, we should have eletric power offered to the smart phone, then we need some hardwares and an operating system.",0
Why does washing a jumper in hot water shrink it?,"This is because the hot water destroys its structure, which then deforms and shrinks it.",0
What causes human have fatty upper arms?,Arm fat is often a result of excess fat in the body.,0
What kind of plants could be grown in the water?,Nymphaeaceae.,0
What color are the feathers of a pigeon?,"Most pigeons have white feathers, but some may have grey and black feathers.",0
What kind of stone is the jade bangle?,Jade Bangle is a kind of stone named jade.,0
why muscular people usually stronger than others,Because muscle can release more power,0
What type of animals have cold blood?,Reptile have cold blood.,0
Why does shark live in the ocean?,"Because there are so few species for it to eat in shallow waters, almost all sharks are carnivorous species, and only a few species such as whale sharks and basking sharks feed on plankton.",0
List three things that donors can donate.,"Blood, money and organs.",0
How could one use a computer to send an e-mail?,He can send it on the Internet.,0
"When doctors diagnose diseases, can they give you some medicine?","Yes, they can.",0
How do we call the eyes of insects?,They are called compound eyes. All insects have a pair of compound eyes.,0
Can you name one way for a person going to England from French?,He can take a flight.,0
"Which country was Shakespeare's home country, China or England?",Shakespeare's home country was England.,0
Name some animales that can fly.,"Birds, cranes, and other animals that have wings.",0
How long does it take for a key open the lock?,"It depending, it may take few seconds to few minutes.",0
What percentage of egg white protein does ovalbumin make up?,Ovalbumin accounts for 54%-69% of total egg white protein.,0
Why can fish breathe in the water?,Because fish has gills.,0
How many toes does a monkey have?,Ten.,0
"Which one exists in human cells, cytoderm or cytoplasm?",Cytoplasm.,0
Where does carrot grow? In soil or sea?,In soil.,0
Do people often watch TV programs on computers?,"Yes, it's quiet convenient to watch TV through Internet by computers.",0
Which energy could the large turbines use to generate power solar energy or wind?,Both.,0
Where does an arboreal monkey sleep? in a cave or on a tree?,On a tree.,0
Name a symptom of typical pinworm infection.,Typical pinworm infection can cause malnutrition.,0
What is the best vector for a plane to fly in the sky?,"Usually pilots can use tools, such as SkyVector, to help them navigate in the sky.",0
Name one way of heating up the room by ice.,Put ice on the ground.,0
Why should people with pregnancy not use sumac?,"Because sumac works to remove blood stasis, its use in pregnant people can lead to miscarriage or bleeding.",0
Why are most of windows made of glass?,Because of the sealing and light transmission of glass is very good.,0
Are the almond in the almond tree delicious?,"Yes, it's delicious. But it depends on people's taste.",0
"If I want to extract salt from seawater, what should I do?",The water in the seawater is evaporated to obtain sea salt.,0
List two kinds of people like cartoons.,Children and some adults.,0
List two laptop computer brands for 2022.,Epson and Mac.,0
How long will it take to produce flour?,"Depending on climate and grain quality, this process takes six to nine months.",0
When was the motorbike invented by Gottlieb Daimler?,In 1885.,0
What kind of tools do people use to download softwares?,Use a computer or a phone with Internet.,0
"Which one is the biggest terrestrial life, the elephant or the lion?",Elephant.,0
Why can't a pregnant person eat sea urchins?,This is because sea urchin is an allergenic food.,0
Does the tendon in human's arthritis connect muscle?,"Yes, tendons are fibrous cords of connective tissue which attach muscle to bone.",0
What kind of habitats does swan like?,"A place with lakes, fresh air and abundant plants.",0
Where I can find argentine ants in the world?,"Usually in soil, under wood, logs, debris or mulch.",0
Name a reason why does burning require oxygen.,Because the essence of combustion is the chemical reaction of combustibles with oxygen,0
Why does ale contain alcohol?,Because it ferments to produce alcohol.,0
Who helped Trump become the president of USA in 2016?,His supporters and his team.,0
"If necrotic tissue in my body, what should I do? Exercise every day or remove it in a hospital?",You need to go hospital to remove it now!,0
"If I want to fix my arm bones, where should I go?",Better to a hospital.,0
Why people eat vegetable for keeping healthy,because vegetable can  provide many kind of nutrition,0
How does the productivity of all plants benefit from pruning?,The productivity will increase because pruning will promote plants' growth.,0
Who makes loaf from wheat?,Bakers.,0
How many hand are there on a human body?,Two,0
Why does fighting get people hurt?,"Because people tend to get emotional and act out of control during fights, people can get hurt.",0
"If I want to have a longer life, What habit should I get?",Do more exercise and eat more vegetables.,0
Is the shripm's eye bigger than humans'?,No.,0
"Which one is harmful to human, an infection or an earthquake?",Both. An infection can make people sick and an earthquake can kill people and destroy many things.,0
"If I travel to USA, where can I see the White House?",In Washington D.C. of USA.,0
How can we find a speech delivered by famous people on the Internet?,We can search the title of speech on the Internet.,0
Why can't people eat sprouted potatoes?,It might be poisonous.,0
List two languages spoke in Italy please.,English and Spanish.,0
"Which one is white, a blackboard or a white board?",A white board is white.,0
How much seeds does a carnivorous plant have?,It is hard to count beacues the number differs from different species.,0
What kind of cat is a animal?,All.,0
Which one belongs to motor system?Bone or muscle.,Both of them belong to motor system.,0
Why is food waste harmful to the environment protection?,Because food waste that ends up in landfills produces a large amount of methane 闂 a more powerful greenhouse gas than even CO2.,0
Is the rabbit's tail long or short?,Short,0
Why liquid can flow?,"Liquid molecules do not have a fixed equilibrium position for a long time, and after a short period of vibration in one equilibrium position, they move to another equilibrium position to vibrate near",0
List the time length for a dog to become an adult dog.,"A large dog breed will mature into an adult at about 15 months, while smaller breeds will be puppies for only 9 months.",0
List two festivals which was celebrated in China in the first lunar month.,Chinese new year and Red Lantern Festival.,0
How often do you watch television?,Maybe four or five times during a week.,0
Name a kind of rhino that lives in African savannah.,Black rhinos and white rhinos live in African savannah.,0
Can people lose weight by being on a diet?,"Yes, people can lose weight by being on a diet.",0
which kind of illness does the Covid-19 belongs to? skin illness or  respiratory diseases,it is Respiratory disease,0
"If I want to find a panda, should I go to the Beijing zoo?","Yes, Beijing zoo have a panda garden where you can see many pandas.",0
"Which one flies higher, a bee or a plane?",A plane.,0
What kind of machine can be used without electricity?,The internal-combustion engine.,0
How much cloth does it take to make a T-shirt?,About six point five feet of cloth.,0
Does the lion run faster then human,"Yes, lion can run about 50 kilometers for one hour, but human just can run about 15 kilometer for one hour",0
Where do shop assistants work to sell clothes?,They usually work in shopping malls and clothing stores.,0
Which one is the necessary condition to make the computer work? Water or electricity?,Electricity.,0
What kind of animals can fly?,Birds can fly.,0
Does perfume smells better than navy bean?,"Yes, the perfume is made from natural floral and fruit fragrances",0
When do we need to drink water?,When you are thirsty.,0
Which tree has thorny branches? The thorn tree or the plum tree?,The branches of the thorn tree are covered with large and small thorns.,0
"If we want to eat tender fruit, what kind of cherry can we choose?",We can choose sour cherries.,0
Name a healing method that can treat the tired people.,Massage and meditation are two useful healing methods that can treat the tired people.,0
How do people use wax to make candles?,"First, people should melt the wax. After that, place a wick in the center of the candle mold. Finally, pour the melted wax into the mold and cool it.",0
Why does plant cell has nucleus?,"Because the nucleus is the control center of the cell and plays an important role in cell metabolism, growth and differentiation",0
"If a person has flu, what should he do?",He should go to see a doctor.,0
What things do you often make with clay?,I use clay to make pottery.,0
Why do durians smell bad?,"Durian has volatile sulfides, which are often described as putrid, rotten egg smell, etc. A group of genes in durian associated with volatile sulfides is highly active when the durian is ripe, giving its strong odor.",0
"Which one is the characteristic of morale, positive or ambitious?",Both. They belong to the characteristics of morale.,0
Which vehicle been used on the land? van or motocycle?,Both of them been used on land.,0
Why is the blood inside the person constant temperature,Because maintaining a constant temperature is a better way to survive.,0
How to make bread with flour?,Mix the flour with water and yeast.,0
Are wiretaps small?,Yes. Because small wiretaps are easy to be hidden.,0
When will the sun start to rise?,When the morning comes.,0
Why do people work for seven days per week?,Maybe they want to earn more money.,0
"If an adult want to acquire a job, where to go?",He can go to the job market or put his CV online.,0
Why can monkeys understand each other?,Because they have their own language system whcih can help them comminicate with each other.,0
How long does it take an adult to run 100 metres?,It takes an adult 13 to 15 seconds to run 100 metres.,0
When was the oldest modern European founded city formed in Africa,"The oldest modern European founded city on the African continent is Cape Town, which was founded by the Dutch East India Company in 1652.",0
Why is a truth correct one hundred percent?,Because it has been proved before.,0
Why does bust size affect female beauty?,"Because the breast size has to match the figure, too big or too small will affect the aesthetics.",0
When did singer Yao Beina die of breast cancer?,Yao Beina died of breast cancer in 2015.,0
Can hyenas hear well in two ears?,"Yes, they can.",0
What type of transport can take you to the Moon?,Spacecraft or rocket.,0
When did LeBron James win the NBA championship in Cleveland?,He did it in 2016.,0
Why do crab use their claws to eat?,That is the only part of their body can be used for eat.,0
What color is the eye of the rabbit?,"Under normal conditions, it is red.",0
Name some restaurant that are used to have lunch,"McDonald's, KFC, etc",0
What kind of facts can be believed by everyone?,Objective facts are believed by everyone.,0
List one kind of animal that has ears.,Cavies and tigers.,0
What kind of general is the leader?,General is generally a senior military general to lead soldiers.,0
Where is Florida located in United State?,Florida is a state located in the southeastern region of the United States.,0
What brand of phones do Americans like to use?,Iphone.,0
Where is the station for the trolleybus to get power?,Usually at the bus terminal.,0
how can we get milk from cows?,Cows are mammals that produce milk during pregnancy,0
Why some people are black?,"Because people have different genes, black people are one of the three major ethnic groups.",0
"Which one is vegetable, pudding or broccoli?",Broccoli is vegetable.,0
Name an animal that can be human闂佺偨鍎查悰 pet.,"A dog, and it is usually considered to be a loyal friend to human, too.",0
When will nights be as long as days on the equator?,Forever.,0
"Which one rains more, Saudi Arabia or Brazil?",Brazil.,0
List the number of the ears does a rabbit have.,A rabbit has two ears.,0
Can you name one or two advantages that make people better?,"Honesty, kind, and warm-hearted.",0
How do we make snowmen in winter?,"When the snow is thick enough,you can do it!",0
Where did Sun Zhongshan live in 1894?,"In Hawaii,US.",0
List the number of chest bones in the human body.,There are 26 chest bones in the human body.,0
what kind of fish is a mammal?,Whale.,0
List the reason why do mosquitos suck blood?,Because of their scarcity of water.,0
why we are getting poor after we lost our job,Because we can't get money from the job,0
Name a reason why gasoline is not edible?,Because it is toxic.,0
Does eagles needs eat meat,"Because they are animals, all animals require foods",0
How does a butler serve his master?,"A butler should answer calls to the household phone, greet guests at the door, assist in the planning of events and dinner parties, oversee table settings, and serve drinks and food.",0
do newborn infants cry to their mum to drink breast milk?,"Yes, they will",0
How many mouths does a dog have?,A dog has a mouth.,0
Why does oil float on water?,Because oil has less density than water.,0
Which is solid object? Water or diamond?,Diamond.,0
How to use the brush pen to write?,Dip the pen into the ink and write on the paper.,0
"If I want to visit Xinjiang by truck from Beijing, which way should I go?",You can use highway G7.,0
How can people buy product?,People can buy product with money.,0
Name a kind of diseases that can cause hair loss.,"There are some diseases that can cause hair loss, such as alopecia areata and lupus.",0
Why is the grass green?,"Because in its leaves, there is a lot of chlorophyll.",0
does ant's leg longer than human's leg,"No, human's leg much longer than ants",0
What is the name of human's longest finger?,Middle finger.,0
Which country owns Eastern Airlines? China or Japan?,Eastern Airlines owned by China.,0
"If a person want to buy clothes, where can he go?",He can go to shopping malls and clothing stores.,0
How do humane traps trap a mouse?,"All humane mouse traps operate on a 'relocation闂 or 'Catch & Release闂 strategy, which means that once you complete the hard part (the catch) you then release the animal back into the wild.",0
List the speed for sun light travel to earth.,It takes sunlight an average of 8 minutes and 20 seconds to travel from the Sun to the Earth,0
Why can falcon fly?,The wings of falcon have specialized feathers for flying,0
Why don't you see swell in small ponds during high winds?,"Because the small ponds are smaller, the waves will be smaller too.",0
What should I take to mine ores in the mountain?,A pickaxe.,0
How many tails does jackal have to keep balance?,Only one.,0
Name the reason why children like to eat ice cream?,Because it's delicious.,0
How many years can a rabbit live?,The average lifespan of a rabbit is around 6-10 years.,0
Why human eats food?,Because food can provide us with energy.,0
Why should planes fly in a sunny day?,Because sunny weather is generally free of clouds and better suited to aircraft flying.,0
List one way that how do snakes move?,By crawling.,0
Where can I eat seafood? Seafood restaurants or Chinese restaurants?,"You can get seafood in both places, but a seafood restaurant is a better option.",0
"If an adult gets toddler diarrhea, what should his parents do?",They should check his symptom and ask doctors for help.,0
which kind of disease the impetigo belongs to?  skin diseases or gynecological diseases,skin diseases,0
What is the function of plant's adventitious roots?,Adventitious roots enable plants to regenerate.,0
How to take a measurement for a elephant's tail?,Using a leather ruler to measure the length of elephant's tail.,0
Is dogs' third leg shorter than others?,"No, because dogs' legs are all the same length.",0
Which city is in America. London or Cleveland?,Cleveland.,0
Is there any type of phones do Americans like to use?,"Yes, Americans like to use iPhone.",0
Why is Komodo dragon's saliva virulent?,Because it contains various bacteria and toxin.,0
How do one-month-old the infants express what they want?,Maybe by looking at you and cry.,0
What an empty drawer usually could contain something?,Anything as long as there is room in it.,0
Name two types of vegetables people can eat.,Potato and cucumber,0
How many feet does a centipede have at most?,A centipede can have up to 750 pairs of feet.,0
"If I want to swim in the river at 12:00, what should I bring?",Swimming suites and sunscreen.,0
Why is smoking risky?,Because it will hurt human's lungs.,0
how a dairyman feed a cow?,they feed them with fodder,0
How do the large trees release oxygen and absorb carbon dioxide through photosynthesis?,They use chlorophyll pigments to transform carbon dioxide and water into organic things and oxygen.,0
What kind of plant do ibexes like to eat?,They like to eat grass.,0
How can a human survive without car?,Car is not a necessity for human.,0
Name two kinds of animals that have the bladder.,Horses and dogs.,0
What industry does agriculture belong to?,The first industry.,0
"As Irish folk dancing, when did ceili dancing emerge?",It emerged during the 19th and early 20th century.,0
Why sleeping pills can help us to sleep?,Because sleeping pills contain benzodiazepines.,0
Why do children like the cartoon movies most?,"Because cartoon films are very interesting, with vivid and lively images.",0
"Which one is an insect, a bee or a table?","A bee, because a table isn't a creature. Bees can collect honey from flowers.",0
What is the role of the bridge?,"Bridges are specialized man-made structures with load-bearing capacity for use by railways, roads, canals, pipelines, etc. across rivers, valleys or other lines of communication.",0
What is considered a good mood?,"Maybe a calm, peaceful state of mind.",0
"If I want to use the telescope to see the moon, what should I know?",Keep the lens clean.,0
How do leaves grow out of trees?,The trees absorb sunlight and nutrition from the soil to grow leaves.,0
Which one does nuclear power plant release? Light or nuclear energy.,Nuclear energy.,0
Name the shape for the edge of the earth?,The Earth is irregularly elliptical in shape.,0
"As a part of Asia, does korea belong to far east area ?",Yes.,0
Where could I find a locomotive in 1900?,Railway stations.,0
Is starfish reachable by our hands?,"Yes, you can find them in the ocean.",0
How could a drill make a hole in a wall?,A drill can make a hole in the wall if it is electrically connected.,0
List the hight that cats can climb on tree?,May be two or three meters.,0
List the number of the feet for a man.,Human have two legs.,0
"If hen lay eggs, then how often?",About once a day,0
List two metal that has larger density than iron.,"Gold, Osmium.",0
What kind of meat the ducking is?,Duckling is a duck.,0
"Which one do owls eat, mouses or insects?",Both. Owls are good at catching mouses and insects at night.,0
Name a way that I can buy a iPhone 13?,"You can go to an Ipod store, or purchase online.",0
What's the resolution of a 4K display?,Usually 3840*2160.,0
Where should I go if I want to buy train ticket.,You can either buy it online or go to the railwaystation.,0
What colour is the blood of cats?,Red.,0
List five non-metallic elements.,"Hydrogen, Helium, Lithium, Beryllium, Boron.",0
Why is a Ctenophora a tenophora live in the ocean?,"All live in the ocean, mostly floating life, a few crawl on the sea floor.",0
"If I want to be higher than a meteor, what should I do?",Take a rocket to fly the space.,0
Which place is more prone to sudden blizzard?North East USA or Wenchang in Hainan?,North East USA. One of the biggest contemporary snowstorms hit the area around Buffalo and New York in the USA in late July 1977.,0
How can caribou live in tundra?,Their hair keeps them warm and their hooves help them get food.,0
What kind of vegetables does vegetarian eat?,They eat all kinds of vegetables.,0
Does an aquatic animal lives in the water on the earth?,"Yes, of course, aquatic animal lives in the water.",0
How many lives do human have?,Humen have only one life.,0
Why does people like to drink Coca to keep them awake?,Coca incluidng caffeine which makes you feel more alert when you're tired.,0
Why are minors not allowed in internet cafes?,"As most minors are not well-involved and have poor self-control, casual access to Internet cafes can easily lead to addictive consequences, which can be harmful.",0
How many paddles does a canoe have?,It depends on the number of people. Usually one paddle is required for each person in the canoe.,0
Where do dead plants make contribution to life?,They can be turned into fertilizer in the soil.,0
Name a way that we can wash our hands with water at 20 degrees Celsius?,You can use a bowl to boil the water to 20 degree and wash your hands.,0
Does the driver work on the sunday of each week,"it's depends, drivers usually work at weekends.",0
Which one is the right behave at a wedding? Wish the couple well or fight?,You can wish the couple well at their wedding.,0
What kind of vegetable can be made into soybean milk?,Red bean.,0
How many beaks does a swallow have?,A swallow has one beak.,0
How does a ship navigate the sea?,It depends on the buoyancy of water.,0
How long does a gorilla pregnant?,About 250 days.,0
